location_type,wind,distance,scientific_name,aou_code,date,disturbance,pif_watchlist_status,initial_three_min_cnt,sub_unit_code,humidity,temperature,end_time,id_method,sky,acceptedtsn,start_time,common_name,regional_stewardship_status,flyover_observed,interval_length,sex,admin_unit_code,plot_name,year,observer,visit
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Spizella passerina,CHSP,2018-06-26,Slight effect on count,False,False,,33.4000015258789,33.2999992370605,09:32:00,Singing,Partly Cloudy,179435.0,09:22:00,Chipping Sparrow,False,False,7.5 - 10 min,Male,ANTI,ANTI-0133,2018,Kimberly Serno,2
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Cardinalis cardinalis,NOCA,2018-06-26,Slight effect on count,False,True,,33.4000015258789,33.2999992370605,09:32:00,Singing,Partly Cloudy,179124.0,09:22:00,Northern Cardinal,False,False,0-2.5 min,Undetermined,ANTI,ANTI-0133,2018,Kimberly Serno,2
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Sturnella magna,EAME,2018-06-26,Slight effect on count,False,True,,33.4000015258789,33.2999992370605,09:32:00,Singing,Partly Cloudy,179034.0,09:22:00,Eastern Meadowlark,False,False,0-2.5 min,Male,ANTI,ANTI-0133,2018,Kimberly Serno,2
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Sialia sialis,EABL,2018-06-26,Slight effect on count,False,True,,33.4000015258789,33.2999992370605,09:32:00,Singing,Partly Cloudy,179801.0,09:22:00,Eastern Bluebird,False,False,2.5 - 5 min,Undetermined,ANTI,ANTI-0133,2018,Kimberly Serno,2
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Mimus polyglottos,NOMO,2018-06-26,Slight effect on count,False,False,,33.4000015258789,33.2999992370605,09:32:00,Singing,Partly Cloudy,178620.0,09:22:00,Northern Mockingbird,False,False,2.5 - 5 min,Undetermined,ANTI,ANTI-0133,2018,Kimberly Serno,2
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Troglodytes aedon,HOWR,2018-06-26,Slight effect on count,False,False,,33.4000015258789,33.2999992370605,09:32:00,Singing,Partly Cloudy,178541.0,09:22:00,House Wren,False,False,2.5 - 5 min,Undetermined,ANTI,ANTI-0133,2018,Kimberly Serno,2
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Melospiza melodia,SOSP,2018-06-26,Slight effect on count,False,False,,33.4000015258789,33.2999992370605,09:32:00,Singing,Partly Cloudy,179492.0,09:22:00,Song Sparrow,False,False,5 - 7.5 min,Male,ANTI,ANTI-0133,2018,Kimberly Serno,2
Grassland,Light air movement (1-3 mph) smoke drifts,<= 50 Meters,Spizella passerina,CHSP,2018-06-26,Slight effect on count,False,False,,33.4000015258789,33.2999992370605,09:32:00,Singing,Partly Cloudy,179435.0,09:22:00,Chipping Sparrow,False,False,5 - 7.5 min,Male,ANTI,ANTI-0133,2018,Kimberly Serno,2
Grassland,Light air movement (1-3 mph) smoke drifts,<= 50 Meters,Melospiza melodia,SOSP,2018-06-26,Slight effect on count,False,False,,33.4000015258789,33.2999992370605,09:32:00,Singing,Partly Cloudy,179492.0,09:22:00,Song Sparrow,False,False,7.5 - 10 min,Male,ANTI,ANTI-0133,2018,Kimberly Serno,2
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Spizella passerina,CHSP,2018-06-26,Slight effect on count,False,True,,33.4000015258789,33.2999992370605,09:32:00,Singing,Partly Cloudy,179435.0,09:22:00,Chipping Sparrow,False,False,0-2.5 min,Male,ANTI,ANTI-0133,2018,Kimberly Serno,2
Grassland,Light air movement (1-3 mph) smoke drifts,<= 50 Meters,Spizella pusilla,FISP,2018-06-26,Slight effect on count,False,True,,33.4000015258789,33.2999992370605,09:32:00,Singing,Partly Cloudy,179443.0,09:22:00,Field Sparrow,True,False,0-2.5 min,Male,ANTI,ANTI-0133,2018,Kimberly Serno,2
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Mimus polyglottos,NOMO,2018-06-26,Slight effect on count,False,False,,33.4000015258789,33.2999992370605,09:32:00,Singing,Partly Cloudy,178620.0,09:22:00,Northern Mockingbird,False,False,7.5 - 10 min,Undetermined,ANTI,ANTI-0133,2018,Kimberly Serno,2
Grassland,Light air movement (1-3 mph) smoke drifts,<= 50 Meters,Passerina cyanea,INBU,2018-06-26,Slight effect on count,False,True,,33.4000015258789,33.2999992370605,09:32:00,Singing,Partly Cloudy,179150.0,09:22:00,Indigo Bunting,True,False,0-2.5 min,Male,ANTI,ANTI-0133,2018,Kimberly Serno,2
Grassland,Light air movement (1-3 mph) smoke drifts,<= 50 Meters,Baeolophus bicolor,ETTI,2018-06-26,Slight effect on count,False,True,,33.4000015258789,33.2999992370605,09:32:00,Singing,Partly Cloudy,554138.0,09:22:00,Eastern Tufted Titmouse,False,False,0-2.5 min,Undetermined,ANTI,ANTI-0133,2018,Kimberly Serno,2
Grassland,Light air movement (1-3 mph) smoke drifts,<= 50 Meters,Mimus polyglottos,NOMO,2018-06-26,No effect on count,False,True,,51.0,26.5,09:16:00,Singing,Partly Cloudy,178620.0,09:06:00,Northern Mockingbird,False,False,2.5 - 5 min,Undetermined,ANTI,ANTI-0134,2018,Kimberly Serno,2
Grassland,Light air movement (1-3 mph) smoke drifts,<= 50 Meters,Mimus polyglottos,NOMO,2018-06-26,No effect on count,False,True,,51.0,26.5,09:16:00,Singing,Partly Cloudy,178620.0,09:06:00,Northern Mockingbird,False,False,0-2.5 min,Undetermined,ANTI,ANTI-0134,2018,Kimberly Serno,2
Grassland,Light air movement (1-3 mph) smoke drifts,<= 50 Meters,Baeolophus bicolor,ETTI,2018-06-26,No effect on count,False,True,,51.0,26.5,09:16:00,Singing,Partly Cloudy,554138.0,09:06:00,Eastern Tufted Titmouse,False,False,0-2.5 min,Undetermined,ANTI,ANTI-0134,2018,Kimberly Serno,2
Grassland,Light air movement (1-3 mph) smoke drifts,<= 50 Meters,Melospiza melodia,SOSP,2018-06-26,No effect on count,False,True,,51.0,26.5,09:16:00,Singing,Partly Cloudy,179492.0,09:06:00,Song Sparrow,False,False,0-2.5 min,Male,ANTI,ANTI-0134,2018,Kimberly Serno,2
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Thryothorus ludovicianus,CARW,2018-06-26,No effect on count,False,False,,51.0,26.5,09:16:00,Singing,Partly Cloudy,178581.0,09:06:00,Carolina Wren,False,False,2.5 - 5 min,Undetermined,ANTI,ANTI-0134,2018,Kimberly Serno,2
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Turdus migratorius,AMRO,2018-06-26,No effect on count,False,False,,51.0,26.5,09:16:00,Calling,Partly Cloudy,179759.0,09:06:00,American Robin,False,False,5 - 7.5 min,Undetermined,ANTI,ANTI-0134,2018,Kimberly Serno,2
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Spizella pusilla,FISP,2018-06-26,No effect on count,False,True,,51.0,26.5,09:16:00,Singing,Partly Cloudy,179443.0,09:06:00,Field Sparrow,True,False,0-2.5 min,Male,ANTI,ANTI-0134,2018,Kimberly Serno,2
Grassland,Light air movement (1-3 mph) smoke drifts,<= 50 Meters,Molothrus ater,BHCO,2018-06-26,No effect on count,False,True,,51.0,26.5,09:16:00,Singing,Partly Cloudy,179112.0,09:06:00,Brown-headed Cowbird,False,False,0-2.5 min,Male,ANTI,ANTI-0134,2018,Kimberly Serno,2
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Melospiza melodia,SOSP,2018-06-26,No effect on count,False,False,,51.0,26.5,09:16:00,Singing,Partly Cloudy,179492.0,09:06:00,Song Sparrow,False,False,5 - 7.5 min,Male,ANTI,ANTI-0134,2018,Kimberly Serno,2
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Zenaida macroura,MODO,2018-06-26,No effect on count,False,True,,51.0,26.5,09:16:00,Calling,Partly Cloudy,177125.0,09:06:00,Mourning Dove,False,False,0-2.5 min,Undetermined,ANTI,ANTI-0134,2018,Kimberly Serno,2
Grassland,Light air movement (1-3 mph) smoke drifts,<= 50 Meters,Thryothorus ludovicianus,CARW,2018-06-26,No effect on count,False,False,,51.0,26.5,09:16:00,Singing,Partly Cloudy,178581.0,09:06:00,Carolina Wren,False,False,2.5 - 5 min,Undetermined,ANTI,ANTI-0134,2018,Kimberly Serno,2
Grassland,Light breeze (4-7 mph) wind felt on face,50 - 100 Meters,Spizella passerina,CHSP,2018-06-26,Slight effect on count,False,False,,49.7000007629395,29.2000007629395,10:05:00,Singing,Partly Cloudy,179435.0,09:55:00,Chipping Sparrow,False,False,2.5 - 5 min,Male,ANTI,ANTI-0141,2018,Kimberly Serno,2
Grassland,Light breeze (4-7 mph) wind felt on face,50 - 100 Meters,Spizella pusilla,FISP,2018-06-26,Slight effect on count,False,False,,49.7000007629395,29.2000007629395,10:05:00,Singing,Partly Cloudy,179443.0,09:55:00,Field Sparrow,True,False,2.5 - 5 min,Male,ANTI,ANTI-0141,2018,Kimberly Serno,2
Grassland,Light breeze (4-7 mph) wind felt on face,<= 50 Meters,Carduelis tristis,AMGO,2018-06-26,Slight effect on count,False,True,,49.7000007629395,29.2000007629395,10:05:00,Singing,Partly Cloudy,179236.0,09:55:00,American Goldfinch,False,False,0-2.5 min,Undetermined,ANTI,ANTI-0141,2018,Kimberly Serno,2
Grassland,Light breeze (4-7 mph) wind felt on face,50 - 100 Meters,Melospiza melodia,SOSP,2018-06-26,Slight effect on count,False,False,,49.7000007629395,29.2000007629395,10:05:00,Singing,Partly Cloudy,179492.0,09:55:00,Song Sparrow,False,False,5 - 7.5 min,Male,ANTI,ANTI-0141,2018,Kimberly Serno,2
Grassland,Light breeze (4-7 mph) wind felt on face,<= 50 Meters,Sialia sialis,EABL,2018-06-26,Slight effect on count,False,True,,49.7000007629395,29.2000007629395,10:05:00,Singing,Partly Cloudy,179801.0,09:55:00,Eastern Bluebird,False,False,2.5 - 5 min,Undetermined,ANTI,ANTI-0141,2018,Kimberly Serno,2
Grassland,Light breeze (4-7 mph) wind felt on face,50 - 100 Meters,Dumetella carolinensis,GRCA,2018-06-26,Slight effect on count,False,False,,49.7000007629395,29.2000007629395,10:05:00,Singing,Partly Cloudy,178625.0,09:55:00,Gray Catbird,False,False,5 - 7.5 min,Male,ANTI,ANTI-0141,2018,Kimberly Serno,2
Grassland,Light breeze (4-7 mph) wind felt on face,<= 50 Meters,Spizella pusilla,FISP,2018-06-26,Slight effect on count,False,True,,49.7000007629395,29.2000007629395,10:05:00,Singing,Partly Cloudy,179443.0,09:55:00,Field Sparrow,True,False,0-2.5 min,Male,ANTI,ANTI-0141,2018,Kimberly Serno,2
Grassland,Light breeze (4-7 mph) wind felt on face,<= 50 Meters,Sialia sialis,EABL,2018-06-26,Slight effect on count,False,True,,49.7000007629395,29.2000007629395,10:05:00,Singing,Partly Cloudy,179801.0,09:55:00,Eastern Bluebird,False,False,0-2.5 min,Undetermined,ANTI,ANTI-0141,2018,Kimberly Serno,2
Grassland,Light breeze (4-7 mph) wind felt on face,50 - 100 Meters,Hirundo rustica,BARS,2018-06-26,Slight effect on count,False,False,,49.7000007629395,29.2000007629395,10:05:00,Visualization,Partly Cloudy,178448.0,09:55:00,Barn Swallow,False,False,7.5 - 10 min,Undetermined,ANTI,ANTI-0141,2018,Kimberly Serno,2
Grassland,Light breeze (4-7 mph) wind felt on face,50 - 100 Meters,Melospiza melodia,SOSP,2018-06-26,Slight effect on count,False,True,,49.7000007629395,29.2000007629395,10:05:00,Singing,Partly Cloudy,179492.0,09:55:00,Song Sparrow,False,False,0-2.5 min,Male,ANTI,ANTI-0141,2018,Kimberly Serno,2
Grassland,Light breeze (4-7 mph) wind felt on face,<= 50 Meters,Troglodytes aedon,HOWR,2018-06-26,Slight effect on count,False,True,,50.2999992370605,29.6000003814697,09:48:00,Singing,Partly Cloudy,178541.0,09:38:00,House Wren,False,False,0-2.5 min,Undetermined,ANTI,ANTI-0140,2018,Kimberly Serno,2
Grassland,Light breeze (4-7 mph) wind felt on face,,Corvus brachyrhynchos,AMCR,2018-06-26,Slight effect on count,False,False,,50.2999992370605,29.6000003814697,09:48:00,,Partly Cloudy,179731.0,09:38:00,American Crow,False,True,7.5 - 10 min,Undetermined,ANTI,ANTI-0140,2018,Kimberly Serno,2
Grassland,Light breeze (4-7 mph) wind felt on face,<= 50 Meters,Baeolophus bicolor,ETTI,2018-06-26,Slight effect on count,False,False,,50.2999992370605,29.6000003814697,09:48:00,Calling,Partly Cloudy,554138.0,09:38:00,Eastern Tufted Titmouse,False,False,7.5 - 10 min,Undetermined,ANTI,ANTI-0140,2018,Kimberly Serno,2
Grassland,Light breeze (4-7 mph) wind felt on face,<= 50 Meters,Melospiza melodia,SOSP,2018-06-26,Slight effect on count,False,False,,50.2999992370605,29.6000003814697,09:48:00,Visualization,Partly Cloudy,179492.0,09:38:00,Song Sparrow,False,False,2.5 - 5 min,Undetermined,ANTI,ANTI-0140,2018,Kimberly Serno,2
Grassland,Light breeze (4-7 mph) wind felt on face,<= 50 Meters,Carduelis tristis,AMGO,2018-06-26,Slight effect on count,False,False,,50.2999992370605,29.6000003814697,09:48:00,Calling,Partly Cloudy,179236.0,09:38:00,American Goldfinch,False,False,2.5 - 5 min,Undetermined,ANTI,ANTI-0140,2018,Kimberly Serno,2
Grassland,Light breeze (4-7 mph) wind felt on face,<= 50 Meters,Dumetella carolinensis,GRCA,2018-06-26,Slight effect on count,False,True,,50.2999992370605,29.6000003814697,09:48:00,Calling,Partly Cloudy,178625.0,09:38:00,Gray Catbird,False,False,0-2.5 min,Undetermined,ANTI,ANTI-0140,2018,Kimberly Serno,2
Grassland,Light breeze (4-7 mph) wind felt on face,<= 50 Meters,Mimus polyglottos,NOMO,2018-06-26,Slight effect on count,False,True,,50.2999992370605,29.6000003814697,09:48:00,Singing,Partly Cloudy,178620.0,09:38:00,Northern Mockingbird,False,False,0-2.5 min,Undetermined,ANTI,ANTI-0140,2018,Kimberly Serno,2
Grassland,Light breeze (4-7 mph) wind felt on face,<= 50 Meters,Spizella passerina,CHSP,2018-06-26,Slight effect on count,False,True,,50.2999992370605,29.6000003814697,09:48:00,Singing,Partly Cloudy,179435.0,09:38:00,Chipping Sparrow,False,False,0-2.5 min,Male,ANTI,ANTI-0140,2018,Kimberly Serno,2
Grassland,Light breeze (4-7 mph) wind felt on face,<= 50 Meters,Melospiza melodia,SOSP,2018-06-26,Slight effect on count,False,True,,50.2999992370605,29.6000003814697,09:48:00,Singing,Partly Cloudy,179492.0,09:38:00,Song Sparrow,False,False,2.5 - 5 min,Male,ANTI,ANTI-0140,2018,Kimberly Serno,2
Grassland,Light air movement (1-3 mph) smoke drifts,<= 50 Meters,Spizella pusilla,FISP,2018-06-26,Slight effect on count,False,True,,47.2000007629395,31.7999992370605,10:28:00,Singing,Partly Cloudy,179443.0,10:18:00,Field Sparrow,True,False,0-2.5 min,Male,ANTI,ANTI-0142,2018,Kimberly Serno,2
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Melospiza melodia,SOSP,2018-06-26,Slight effect on count,False,False,,47.2000007629395,31.7999992370605,10:28:00,Singing,Partly Cloudy,179492.0,10:18:00,Song Sparrow,False,False,7.5 - 10 min,Male,ANTI,ANTI-0142,2018,Kimberly Serno,2
Grassland,Light air movement (1-3 mph) smoke drifts,<= 50 Meters,Sturnella magna,EAME,2018-06-26,Slight effect on count,False,True,,47.2000007629395,31.7999992370605,10:28:00,Singing,Partly Cloudy,179034.0,10:18:00,Eastern Meadowlark,False,False,0-2.5 min,Male,ANTI,ANTI-0142,2018,Kimberly Serno,2
Grassland,Light air movement (1-3 mph) smoke drifts,<= 50 Meters,Icterus galbula,BAOR,2018-06-26,Slight effect on count,False,True,,47.2000007629395,31.7999992370605,10:28:00,Singing,Partly Cloudy,179083.0,10:18:00,Baltimore Oriole,False,False,0-2.5 min,Undetermined,ANTI,ANTI-0142,2018,Kimberly Serno,2
Grassland,Light air movement (1-3 mph) smoke drifts,<= 50 Meters,Sialia sialis,EABL,2018-06-26,Slight effect on count,False,True,,47.2000007629395,31.7999992370605,10:28:00,Singing,Partly Cloudy,179801.0,10:18:00,Eastern Bluebird,False,False,0-2.5 min,Undetermined,ANTI,ANTI-0142,2018,Kimberly Serno,2
Grassland,Light air movement (1-3 mph) smoke drifts,<= 50 Meters,Cyanocitta cristata,BLJA,2018-06-26,Slight effect on count,False,True,,47.2000007629395,31.7999992370605,10:28:00,Calling,Partly Cloudy,179680.0,10:18:00,Blue Jay,False,False,0-2.5 min,Undetermined,ANTI,ANTI-0142,2018,Kimberly Serno,2
Grassland,Light air movement (1-3 mph) smoke drifts,<= 50 Meters,Ammodramus savannarum,GRSP,2018-06-26,Slight effect on count,False,False,,47.2000007629395,31.7999992370605,10:28:00,Singing,Partly Cloudy,179333.0,10:18:00,Grasshopper Sparrow,False,False,2.5 - 5 min,Male,ANTI,ANTI-0142,2018,Kimberly Serno,2
Grassland,Light air movement (1-3 mph) smoke drifts,<= 50 Meters,Ammodramus savannarum,GRSP,2018-06-26,Slight effect on count,False,False,,47.2000007629395,31.7999992370605,10:28:00,Visualization,Partly Cloudy,179333.0,10:18:00,Grasshopper Sparrow,False,False,2.5 - 5 min,Undetermined,ANTI,ANTI-0142,2018,Kimberly Serno,2
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Melospiza melodia,SOSP,2018-06-26,Slight effect on count,False,False,,47.2000007629395,31.7999992370605,10:28:00,Singing,Partly Cloudy,179492.0,10:18:00,Song Sparrow,False,False,5 - 7.5 min,Male,ANTI,ANTI-0142,2018,Kimberly Serno,2
Grassland,Light air movement (1-3 mph) smoke drifts,<= 50 Meters,Mimus polyglottos,NOMO,2018-06-26,Slight effect on count,False,True,,47.2000007629395,31.7999992370605,10:28:00,Singing,Partly Cloudy,178620.0,10:18:00,Northern Mockingbird,False,False,0-2.5 min,Undetermined,ANTI,ANTI-0142,2018,Kimberly Serno,2
Grassland,Light breeze (4-7 mph) wind felt on face,50 - 100 Meters,Thryothorus ludovicianus,CARW,2018-06-26,Moderate effect on count,False,True,,41.2000007629395,31.3999996185303,10:46:00,Singing,Partly Cloudy,178581.0,10:36:00,Carolina Wren,False,False,0-2.5 min,Undetermined,ANTI,ANTI-0147,2018,Kimberly Serno,2
Grassland,Light breeze (4-7 mph) wind felt on face,,Carduelis tristis,AMGO,2018-06-26,Moderate effect on count,False,False,,41.2000007629395,31.3999996185303,10:46:00,Visualization,Partly Cloudy,179236.0,10:36:00,American Goldfinch,False,True,2.5 - 5 min,Undetermined,ANTI,ANTI-0147,2018,Kimberly Serno,2
Grassland,Light breeze (4-7 mph) wind felt on face,<= 50 Meters,Sialia sialis,EABL,2018-06-26,Moderate effect on count,False,True,,41.2000007629395,31.3999996185303,10:46:00,Singing,Partly Cloudy,179801.0,10:36:00,Eastern Bluebird,False,False,0-2.5 min,Undetermined,ANTI,ANTI-0147,2018,Kimberly Serno,2
Grassland,Light breeze (4-7 mph) wind felt on face,50 - 100 Meters,Spizella pusilla,FISP,2018-06-26,Moderate effect on count,False,True,,41.2000007629395,31.3999996185303,10:46:00,Singing,Partly Cloudy,179443.0,10:36:00,Field Sparrow,True,False,0-2.5 min,Male,ANTI,ANTI-0147,2018,Kimberly Serno,2
Grassland,Light breeze (4-7 mph) wind felt on face,50 - 100 Meters,Turdus migratorius,AMRO,2018-06-26,Moderate effect on count,False,True,,41.2000007629395,31.3999996185303,10:46:00,Singing,Partly Cloudy,179759.0,10:36:00,American Robin,False,False,0-2.5 min,Male,ANTI,ANTI-0147,2018,Kimberly Serno,2
Grassland,Light breeze (4-7 mph) wind felt on face,,Carduelis tristis,AMGO,2018-06-26,Moderate effect on count,False,False,,41.2000007629395,31.3999996185303,10:46:00,Visualization,Partly Cloudy,179236.0,10:36:00,American Goldfinch,False,True,7.5 - 10 min,Undetermined,ANTI,ANTI-0147,2018,Kimberly Serno,2
Grassland,Light breeze (4-7 mph) wind felt on face,50 - 100 Meters,Ammodramus savannarum,GRSP,2018-06-26,Moderate effect on count,False,False,,41.2000007629395,31.3999996185303,10:46:00,Singing,Partly Cloudy,179333.0,10:36:00,Grasshopper Sparrow,False,False,7.5 - 10 min,Male,ANTI,ANTI-0147,2018,Kimberly Serno,2
Grassland,Light breeze (4-7 mph) wind felt on face,<= 50 Meters,Passerina cyanea,INBU,2018-06-26,Moderate effect on count,False,False,,41.2000007629395,31.3999996185303,10:46:00,Singing,Partly Cloudy,179150.0,10:36:00,Indigo Bunting,True,False,5 - 7.5 min,Male,ANTI,ANTI-0147,2018,Kimberly Serno,2
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Zenaida macroura,MODO,2018-06-26,Slight effect on count,False,True,,89.0999984741211,14.5,06:31:00,Singing,Partly Cloudy,177125.0,06:21:00,Mourning Dove,False,False,0-2.5 min,Undetermined,ANTI,ANTI-0192,2018,Elizabeth Oswald,2
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Cardinalis cardinalis,NOCA,2018-06-26,Slight effect on count,False,True,,89.0999984741211,14.5,06:31:00,Singing,Partly Cloudy,179124.0,06:21:00,Northern Cardinal,False,False,0-2.5 min,Undetermined,ANTI,ANTI-0192,2018,Elizabeth Oswald,2
Grassland,Light air movement (1-3 mph) smoke drifts,<= 50 Meters,Passerina cyanea,INBU,2018-06-26,Slight effect on count,False,False,,89.0999984741211,14.5,06:31:00,Singing,Partly Cloudy,179150.0,06:21:00,Indigo Bunting,True,False,7.5 - 10 min,Male,ANTI,ANTI-0192,2018,Elizabeth Oswald,2
Grassland,Light air movement (1-3 mph) smoke drifts,<= 50 Meters,Carduelis tristis,AMGO,2018-06-26,Slight effect on count,False,True,,89.0999984741211,14.5,06:31:00,Calling,Partly Cloudy,179236.0,06:21:00,American Goldfinch,False,False,0-2.5 min,Undetermined,ANTI,ANTI-0192,2018,Elizabeth Oswald,2
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Sialia sialis,EABL,2018-06-26,Slight effect on count,False,True,,89.0999984741211,14.5,06:31:00,Singing,Partly Cloudy,179801.0,06:21:00,Eastern Bluebird,False,False,0-2.5 min,Undetermined,ANTI,ANTI-0192,2018,Elizabeth Oswald,2
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Sitta carolinensis,WBNU,2018-06-26,Slight effect on count,False,True,,89.0999984741211,14.5,06:31:00,Calling,Partly Cloudy,178775.0,06:21:00,White-breasted Nuthatch,False,False,0-2.5 min,Undetermined,ANTI,ANTI-0192,2018,Elizabeth Oswald,2
Grassland,Light air movement (1-3 mph) smoke drifts,<= 50 Meters,Cardinalis cardinalis,NOCA,2018-06-26,Slight effect on count,False,True,,89.0999984741211,14.5,06:31:00,Visualization,Partly Cloudy,179124.0,06:21:00,Northern Cardinal,False,False,0-2.5 min,Male,ANTI,ANTI-0192,2018,Elizabeth Oswald,2
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Thryothorus ludovicianus,CARW,2018-06-26,Slight effect on count,False,True,,89.0999984741211,14.5,06:31:00,Singing,Partly Cloudy,178581.0,06:21:00,Carolina Wren,False,False,0-2.5 min,Undetermined,ANTI,ANTI-0192,2018,Elizabeth Oswald,2
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Spizella passerina,CHSP,2018-06-26,Slight effect on count,False,True,,89.0999984741211,14.5,06:31:00,Singing,Partly Cloudy,179435.0,06:21:00,Chipping Sparrow,False,False,0-2.5 min,Male,ANTI,ANTI-0192,2018,Elizabeth Oswald,2
Grassland,Light air movement (1-3 mph) smoke drifts,<= 50 Meters,Picoides pubescens,DOWO,2018-06-26,Slight effect on count,False,True,,89.0999984741211,14.5,06:31:00,Singing,Partly Cloudy,178259.0,06:21:00,Downy Woodpecker,True,False,0-2.5 min,Undetermined,ANTI,ANTI-0192,2018,Elizabeth Oswald,2
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Pipilo erythrophthalmus,EATO,2018-06-26,Slight effect on count,False,True,,89.0999984741211,14.5,06:31:00,Calling,Partly Cloudy,179276.0,06:21:00,Eastern Towhee,True,False,0-2.5 min,Undetermined,ANTI,ANTI-0192,2018,Elizabeth Oswald,2
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Poecile,UNCH,2018-06-26,Slight effect on count,False,True,,89.0999984741211,14.5,06:31:00,Calling,Partly Cloudy,553526.0,06:21:00,Unidentified Chickadee,False,False,0-2.5 min,Undetermined,ANTI,ANTI-0192,2018,Elizabeth Oswald,2
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Spizella pusilla,FISP,2018-06-26,Slight effect on count,False,True,,89.0999984741211,14.5,06:31:00,Singing,Partly Cloudy,179443.0,06:21:00,Field Sparrow,True,False,2.5 - 5 min,Male,ANTI,ANTI-0192,2018,Elizabeth Oswald,2
Grassland,Light air movement (1-3 mph) smoke drifts,<= 50 Meters,Poecile,UNCH,2018-06-26,Slight effect on count,False,False,,89.0999984741211,14.5,06:31:00,Calling,Partly Cloudy,553526.0,06:21:00,Unidentified Chickadee,False,False,2.5 - 5 min,Undetermined,ANTI,ANTI-0192,2018,Elizabeth Oswald,2
Grassland,Light air movement (1-3 mph) smoke drifts,<= 50 Meters,Sialia sialis,EABL,2018-06-26,Slight effect on count,False,False,,89.0999984741211,14.5,06:31:00,Visualization,Partly Cloudy,179801.0,06:21:00,Eastern Bluebird,False,False,2.5 - 5 min,Male,ANTI,ANTI-0192,2018,Elizabeth Oswald,2
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Corvus ossifragus,FICR,2018-06-26,Slight effect on count,False,False,,89.0999984741211,14.5,06:31:00,Calling,Partly Cloudy,179737.0,06:21:00,Fish Crow,False,False,5 - 7.5 min,Undetermined,ANTI,ANTI-0192,2018,Elizabeth Oswald,2
Grassland,Light air movement (1-3 mph) smoke drifts,,Quiscalus quiscula,COGR,2018-06-26,Slight effect on count,False,False,,89.0999984741211,14.5,06:31:00,Visualization,Partly Cloudy,179104.0,06:21:00,Common Grackle,False,True,5 - 7.5 min,Undetermined,ANTI,ANTI-0192,2018,Elizabeth Oswald,2
Grassland,Light air movement (1-3 mph) smoke drifts,,Zenaida macroura,MODO,2018-06-26,Slight effect on count,False,False,,87.5,14.8999996185303,06:11:00,Visualization,Partly Cloudy,177125.0,06:01:00,Mourning Dove,False,True,2.5 - 5 min,Undetermined,ANTI,ANTI-0184,2018,Elizabeth Oswald,2
Grassland,Light air movement (1-3 mph) smoke drifts,50 - 100 Meters,Corvus brachyrhynchos,AMCR,2018-06-26,Slight effect on count,False,True,,87.5,14.8999996185303,06:11:00,Calling,Partly Cloudy,179731.0,06:01:00,American Crow,False,False,0-2.5 min,Undetermined,ANTI,ANTI-0184,2018,Elizabeth Oswald,2
Grassland,Light air movement (1-3 mph) smoke drifts,,Buteo lineatus,RSHA,2018-06-26,Slight effect on count,False,False,,87.5,14.8999996185303,06:11:00,Visualization,Partly Cloudy,175359.0,06:01:00,Red-shouldered Hawk,False,True,7.5 - 10 min,Undetermined,ANTI,ANTI-0184,2018,Elizabeth Oswald,2
Grassland,Light air movement (1-3 mph) smoke drifts,,Hirundo rustica,BARS,2018-06-26,Slight effect on count,False,False,,87.5,14.8999996185303,06:11:00,Visualization,Partly Cloudy,178448.0,06:01:00,Barn Swallow,False,True,7.5 - 10 min,Undetermined,ANTI,ANTI-0184,2018,Elizabeth Oswald,2
